id1,id2,friended_on
807,427,2014-07-27
804,520,2014-05-05
792,894,2008-03-30
813,243,2013-03-14
796,771,2015-02-24
804,524,2014-11-15
805,493,2015-08-30
793,866,2013-03-25
797,742,2011-09-18
813,247,2013-11-18
789,992,2014-03-25
794,837,2015-10-03
805,497,2014-08-01
799,684,2015-08-09
812,281,2009-06-09
812,282,2012-04-20
806,471,2013-11-09
789,998,2010-01-29
806,472,2008-08-13
796,783,2015-02-18
804,535,2015-06-21
794,845,2015-08-10
813,256,2013-07-17
790,970,2012-05-18
802,600,2015-05-23
813,260,2015-02-24
807,447,2015-06-15
802,604,2011-11-02
799,697,2013-09-25
819,78,2012-03-09
817,141,2014-06-04
802,607,2014-12-24
821,18,2015-12-21
800,669,2015-02-06
803,577,2013-05-08
804,546,2015-06-24
813,267,2015-01-31
806,485,2014-01-16
797,765,2014-11-07
796,797,2015-10-02
806,487,2014-10-07
814,240,2015-09-21
795,829,2015-08-21
794,861,2015-07-16
800,676,2013-02-11
800,678,2010-04-30
799,709,2014-05-06
812,306,2015-10-08
790,989,2014-07-18
818,124,2013-01-09
795,838,2014-07-07
799,715,2008-08-20
817,157,2014-12-18
797,777,2009-03-24
804,561,2013-02-09
803,593,2015-10-27
799,717,2015-04-27
819,97,2009-02-04
815,222,2012-01-19
818,132,2014-03-16
801,659,2011-11-23
812,319,2015-08-27
811,351,2013-11-23
818,134,2013-09-17
803,599,2010-10-16
817,165,2015-03-23
796,817,2015-10-13
807,476,2012-10-25
807,477,2012-09-09
796,819,2015-10-19
802,633,2015-01-23
794,882,2013-01-14
796,821,2015-09-18
792,945,2009-07-08
793,914,2015-01-09
797,791,2009-07-11
813,295,2015-01-16
815,234,2007-11-10
803,606,2010-09-24
794,886,2008-05-18
799,732,2014-10-18
810,392,2013-08-12
821,51,2015-07-26
806,517,2012-03-07
797,796,2015-10-02
818,146,2013-05-09
800,704,2013-11-25
809,426,2015-11-24
797,798,2015-07-01
816,210,2015-06-11
809,427,2015-12-25
822,24,2014-02-13
797,800,2013-07-05
795,862,2008-01-30
801,677,2010-10-10
816,213,2015-01-15
802,648,2012-02-16
791,989,2010-01-20
797,803,2012-12-23
800,711,2015-11-30
810,402,2014-12-02
800,712,2015-01-21
818,154,2014-09-17
816,217,2015-08-02
797,806,2015-07-12
804,589,2013-06-07
804,590,2015-07-27
816,218,2013-10-27
792,963,2015-10-12
812,343,2014-06-25
814,282,2015-04-11
812,344,2015-11-26
809,437,2015-12-16
804,594,2014-10-18
804,596,2014-07-27
815,255,2007-08-18
803,628,2015-01-23
813,319,2014-07-19
811,383,2015-12-18
804,600,2013-07-30
817,197,2015-02-07
820,104,2015-05-08
815,260,2009-07-01
812,353,2015-12-31
801,695,2010-10-22
802,665,2013-04-24
823,14,2013-05-13
818,170,2010-12-01
803,636,2015-11-01
813,327,2014-04-28
819,141,2012-11-17
804,606,2013-01-06
800,730,2015-09-14
802,669,2015-10-04
799,762,2015-04-04
799,763,2013-07-08
798,797,2015-07-01
793,953,2015-12-01
798,799,2015-03-23
818,182,2011-12-06
819,152,2015-08-13
818,184,2015-09-24
804,619,2015-06-11
813,340,2015-06-09
793,961,2014-03-04
798,807,2014-07-23
815,280,2013-03-03
804,622,2014-05-13
799,778,2015-09-05
815,282,2008-12-09
823,34,2014-12-22
805,593,2015-12-04
794,934,2012-06-23
798,812,2013-01-24
794,937,2015-12-18
822,70,2015-11-26
808,504,2013-08-22
818,195,2015-08-30
824,9,2015-12-26
822,72,2012-08-26
818,197,2015-07-25
812,384,2008-11-22
811,415,2012-08-27
804,632,2014-04-10
810,446,2011-05-21
797,851,2012-10-02
805,605,2014-08-21
801,729,2013-11-30
815,297,2013-05-07
804,639,2014-08-06
824,19,2015-04-06
818,205,2014-05-14
816,267,2015-05-04
809,485,2015-12-24
793,981,2014-02-07
805,610,2009-07-07
796,889,2015-06-22
816,270,2015-02-08
817,239,2014-12-28
812,394,2013-11-06
801,735,2011-08-10
814,333,2015-08-24
799,798,2015-03-23
796,892,2015-03-01
801,737,2012-10-10
809,489,2015-12-24
821,118,2015-12-30
796,893,2015-01-21
801,739,2015-11-21
824,26,2015-04-10
817,244,2015-04-10
803,678,2010-02-10
824,27,2014-06-25
812,399,2007-12-22
802,710,2015-04-22
813,369,2013-05-04
796,897,2015-05-30
811,432,2014-04-29
807,557,2015-10-09
804,651,2015-04-15
809,497,2015-11-27
797,870,2013-01-23
804,654,2013-09-01
798,840,2014-01-13
819,189,2011-03-23
808,530,2013-08-01
804,655,2015-11-15
812,407,2012-07-11
819,192,2008-08-06
807,565,2011-04-20
820,162,2015-11-02
820,163,2015-11-11
815,319,2014-12-22
824,40,2014-10-09
819,195,2013-08-06
824,41,2015-05-27
797,879,2015-12-17
807,569,2015-10-21
812,414,2013-03-20
802,724,2014-12-11
814,352,2015-10-25
821,135,2015-05-08
798,849,2014-04-30
801,756,2015-10-23
822,107,2014-01-24
823,76,2015-12-04
798,852,2013-02-03
806,604,2009-11-18
823,77,2013-12-27
805,635,2015-06-13
810,481,2009-03-10
823,78,2012-08-25
799,822,2013-04-14
822,110,2011-12-26
809,514,2015-12-11
811,452,2014-10-07
794,980,2011-12-14
809,515,2015-12-07
804,671,2014-07-09
815,331,2013-10-26
801,765,2013-07-12
806,610,2010-06-02
800,797,2013-07-05
794,983,2011-07-24
795,952,2010-11-18
810,487,2015-04-25
822,116,2014-09-01
818,241,2008-11-12
802,738,2013-06-04
802,739,2012-06-18
799,833,2015-01-02
822,121,2011-09-01
822,122,2014-10-06
820,184,2015-08-18
819,216,2011-10-19
806,619,2015-02-01
826,1,2013-11-18
803,714,2015-09-27
813,404,2015-10-24
810,498,2015-03-29
808,560,2013-08-26
805,654,2015-02-06
799,840,2012-12-21
798,871,2015-05-07
808,561,2015-12-17
816,314,2014-12-31
808,562,2011-03-28
802,750,2012-06-04
803,720,2015-03-04
804,689,2015-11-20
812,441,2015-11-01
809,535,2015-12-20
824,70,2014-11-26
822,132,2014-12-27
803,721,2011-08-16
797,908,2009-02-23
798,877,2011-07-23
796,939,2015-09-15
805,661,2011-02-23
799,848,2015-06-21
820,198,2015-03-30
824,75,2014-01-23
814,386,2015-01-09
808,572,2011-12-04
810,510,2015-04-06
824,76,2015-03-07
797,913,2015-11-05
800,822,2015-01-10
802,760,2014-05-21
813,419,2014-06-27
826,16,2015-02-15
796,947,2015-11-08
799,854,2011-02-13
796,948,2015-05-26
807,608,2014-08-23
817,300,2015-03-30
824,84,2014-11-07
799,859,2008-02-25
822,146,2013-03-28
799,860,2014-02-18
797,922,2014-02-28
805,674,2015-12-03
813,427,2014-08-13
819,241,2011-04-30
822,150,2015-12-07
826,26,2014-10-23
815,367,2010-07-05
819,245,2014-12-22
820,215,2015-06-07
812,464,2010-11-07
796,960,2015-02-25
797,931,2012-07-27
796,963,2015-12-24
820,220,2014-10-27
798,903,2014-08-29
824,99,2015-11-20
799,874,2009-06-07
827,6,2009-01-28
813,441,2014-11-19
816,348,2015-12-02
804,721,2014-11-17
812,473,2014-11-02
808,598,2014-04-02
818,288,2014-10-27
813,443,2015-07-28
813,444,2014-01-26
821,197,2015-02-19
812,477,2015-10-10
803,756,2015-09-13
810,540,2009-08-30
800,851,2013-02-09
813,448,2015-06-16
818,294,2015-12-08
802,790,2015-09-10
796,976,2015-12-16
822,172,2013-02-02
806,668,2015-07-16
809,576,2015-12-02
798,918,2015-09-02
822,174,2013-11-29
796,980,2015-02-05
818,298,2015-12-17
806,671,2014-12-08
826,51,2014-04-07
798,920,2015-12-16
821,209,2014-11-08
808,612,2012-03-05
826,55,2015-11-06
813,460,2015-05-29
797,956,2013-03-31
806,677,2006-02-16
806,678,2004-07-28
806,680,2015-07-03
816,370,2015-01-27
814,432,2015-06-07
810,558,2015-05-03
821,217,2014-01-05
818,310,2014-06-14
799,900,2014-09-20
806,684,2014-05-20
810,560,2011-10-10
811,530,2014-07-17
827,34,2015-06-25
807,654,2014-01-17
801,841,2012-12-27
810,562,2014-11-04
804,749,2014-05-13
800,873,2015-09-16
816,378,2013-03-19
803,781,2015-09-03
823,161,2014-06-24
800,876,2015-12-05
814,443,2015-05-18
803,784,2013-01-05
808,629,2015-09-23
817,351,2013-09-27
809,600,2015-12-17
800,879,2011-07-12
817,352,2015-02-14
799,911,2015-06-27
816,384,2015-06-11
824,136,2014-10-22
802,818,2014-12-08
806,695,2013-03-17
804,757,2013-06-24
820,262,2015-12-06
811,542,2015-10-26
797,978,2010-10-03
811,545,2012-07-01
810,576,2010-10-06
799,917,2013-10-23
811,546,2015-04-18
808,639,2012-01-16
819,300,2015-06-02
814,456,2015-01-26
803,797,2012-12-23
817,364,2014-10-30
820,272,2015-09-30
806,706,2015-03-15
797,986,2009-03-11
827,58,2015-02-17
817,368,2014-04-11
804,774,2012-09-04
814,464,2015-07-25
819,310,2014-09-03
808,651,2014-07-31
827,62,2015-02-02
809,621,2015-12-12
802,839,2013-05-01
805,746,2006-07-11
824,159,2014-10-26
817,376,2015-10-08
811,563,2012-07-29
820,284,2015-02-15
816,412,2015-06-08
807,692,2013-02-02
800,909,2013-07-10
806,723,2012-02-13
814,475,2015-10-05
811,570,2015-08-25
814,477,2015-09-19
816,417,2014-12-27
828,46,2015-09-07
818,356,2013-04-07
824,171,2015-05-31
805,761,2015-10-27
826,111,2015-08-08
799,948,2014-07-31
803,824,2014-09-21
825,142,2015-01-11
799,949,2009-12-18
802,857,2012-06-25
821,269,2015-11-05
798,983,2013-12-11
829,22,2015-08-28
803,829,2015-06-04
809,644,2015-12-16
827,86,2006-10-27
820,304,2014-11-05
816,429,2014-04-04
828,57,2014-10-12
822,244,2013-08-28
819,337,2008-03-27
823,213,2010-06-26
825,151,2015-11-05
803,834,2011-11-16
798,990,2010-04-22
816,433,2015-07-27
800,929,2015-12-05
804,805,2013-03-28
802,867,2015-12-22
815,464,2012-02-15
829,31,2015-05-14
804,806,2013-06-21
825,155,2015-04-28
822,248,2014-03-25
825,156,2015-03-08
801,901,2014-11-07
822,250,2014-08-12
806,746,2013-12-12
804,809,2015-12-01
809,655,2015-11-24
817,409,2015-12-01
804,813,2015-11-29
807,720,2015-02-10
799,969,2008-08-17
817,412,2015-07-15
799,971,2014-05-03
808,693,2014-02-23
829,42,2015-11-30
823,228,2007-11-19
813,540,2014-09-10
821,292,2015-06-03
824,200,2015-06-25
828,77,2014-06-29
803,852,2014-10-27
800,945,2011-06-14
821,295,2015-12-07
809,668,2015-12-19
828,79,2013-09-29
805,793,2013-06-17
826,143,2014-04-26
812,578,2014-08-04
819,362,2010-01-31
818,394,2013-10-01
811,611,2014-08-28
813,549,2015-09-13
800,952,2014-12-06
830,22,2011-03-15
824,211,2013-12-29
821,304,2015-11-24
799,986,2013-03-08
811,614,2013-04-02
800,956,2014-10-26
827,119,2015-04-27
826,150,2015-11-03
820,336,2015-11-24
815,492,2007-09-18
816,461,2015-03-05
806,772,2014-09-02
821,307,2013-06-02
805,804,2013-03-28
821,308,2015-08-29
824,215,2014-01-18
800,959,2011-09-24
800,960,2013-01-22
817,433,2014-07-23
803,868,2015-04-29
813,560,2015-11-21
827,127,2015-03-03
828,96,2015-06-15
829,66,2015-06-20
804,842,2014-05-24
800,967,2011-01-10
806,781,2013-05-25
827,131,2013-11-09
815,503,2015-12-17
819,380,2015-08-19
822,288,2015-07-11
807,753,2013-10-10
815,506,2009-10-23
820,351,2015-08-02
826,166,2015-12-13
818,415,2010-07-21
821,323,2015-07-31
829,75,2015-08-17
825,200,2014-12-04
831,14,2015-05-05
802,913,2015-01-30
822,294,2015-12-24
801,945,2014-04-16
819,387,2009-06-07
827,141,2012-05-30
804,854,2015-08-03
828,110,2013-07-02
815,514,2010-11-24
809,702,2015-12-18
826,175,2014-06-03
803,888,2013-07-14
812,610,2013-03-18
819,394,2015-10-04
806,797,2015-07-12
830,53,2014-11-10
801,952,2014-06-05
828,116,2013-08-08
830,54,2015-01-17
822,303,2013-12-11
826,180,2013-05-15
825,212,2009-11-19
811,646,2015-12-23
829,88,2015-12-25
801,956,2014-03-30
802,925,2015-11-13
800,988,2013-06-07
802,927,2014-08-13
829,90,2015-07-12
810,680,2014-11-09
806,804,2013-06-21
816,495,2014-05-08
821,341,2015-11-30
813,590,2015-12-03
817,467,2015-09-07
815,529,2006-07-06
828,127,2015-11-15
809,716,2015-12-09
819,407,2014-12-14
805,841,2012-05-11
828,129,2014-02-12
825,222,2003-07-31
800,998,2011-10-23
819,409,2015-10-04
802,936,2014-11-30
821,348,2015-11-06
811,658,2012-04-03
805,845,2011-11-04
816,506,2015-03-16
813,599,2013-09-29
817,475,2014-11-17
801,971,2013-05-26
829,103,2015-05-10
827,166,2010-11-02
803,911,2014-04-16
813,601,2015-07-30
810,694,2015-09-27
807,787,2010-12-30
819,418,2014-11-08
831,46,2015-05-05
816,513,2015-08-02
817,483,2013-09-30
811,669,2014-10-22
801,980,2012-07-08
824,267,2014-12-04
813,608,2013-01-11
806,826,2012-08-04
830,84,2009-01-19
809,735,2015-11-24
807,798,2014-07-23
829,116,2015-12-30
824,271,2015-09-12
811,674,2015-12-14
825,242,2015-02-17
829,119,2015-05-14
803,926,2015-09-15
802,957,2015-11-04
818,462,2015-12-19
821,369,2013-08-05
824,276,2015-02-23
817,493,2014-02-17
808,774,2011-08-20
827,186,2015-07-04
824,279,2015-06-04
803,931,2014-03-29
819,436,2014-06-13
829,126,2015-10-06
816,530,2013-10-21
809,748,2015-12-23
810,718,2011-07-20
832,37,2014-03-01
824,287,2015-04-24
812,659,2012-04-05
809,753,2015-12-18
829,134,2015-05-24
803,940,2014-04-13
818,476,2013-03-23
809,755,2015-12-05
812,662,2013-11-24
810,725,2011-06-11
829,136,2015-05-30
807,818,2012-12-29
804,913,2015-05-29
823,324,2010-06-21
823,325,2014-11-14
809,760,2015-12-24
827,202,2015-04-29
807,825,2013-08-25
813,639,2015-02-15
814,609,2015-10-16
812,671,2013-04-03
803,952,2014-01-29
817,519,2014-05-14
811,706,2015-06-23
809,768,2015-12-16
804,926,2015-12-07
818,493,2015-07-01
807,834,2014-10-05
807,837,2015-06-16
827,217,2015-08-13
830,125,2015-06-23
819,467,2015-05-12
826,251,2014-02-17
824,313,2014-11-22
829,158,2015-06-22
827,222,2004-03-23
832,68,2009-05-08
827,224,2003-10-15
806,875,2015-09-22
831,101,2015-06-04
810,753,2009-06-28
814,630,2015-10-30
828,198,2014-02-20
808,818,2013-01-17
822,386,2015-12-13
807,852,2011-10-19
828,201,2015-06-02
820,449,2015-04-29
818,512,2015-08-30
831,109,2015-07-08
811,729,2014-05-31
816,576,2014-01-04
817,546,2015-09-26
831,112,2015-10-24
834,19,2011-07-08
814,640,2015-02-13
810,765,2012-09-21
814,644,2014-12-30
831,118,2015-12-10
820,459,2015-05-11
818,522,2010-12-09
819,493,2015-04-18
809,804,2015-12-01
824,339,2013-11-23
805,929,2008-07-09
820,465,2015-07-27
826,279,2015-03-09
831,124,2015-10-06
810,775,2008-01-06
813,683,2013-06-26
806,901,2015-05-05
825,313,2015-02-19
811,747,2014-05-03
814,654,2015-08-31
834,34,2007-09-12
806,905,2014-11-02
817,564,2015-02-28
809,812,2015-12-16
816,595,2014-12-14
824,349,2015-05-01
815,628,2014-08-08
828,226,2013-12-17
826,288,2014-09-25
821,446,2014-04-22
826,293,2013-04-17
830,169,2013-02-27
823,387,2009-09-25
819,512,2015-10-18
815,639,2014-05-31
820,484,2014-06-23
821,453,2015-01-18
818,547,2007-06-28
806,919,2008-08-16
817,578,2015-01-08
824,363,2015-02-02
807,890,2015-12-05
815,642,2014-10-05
835,25,2011-11-05
835,26,2014-11-05
832,120,2008-05-02
822,430,2013-04-07
814,678,2015-07-14
828,244,2014-10-07
808,864,2012-09-12
811,773,2015-09-09
807,897,2015-12-02
827,277,2013-10-19
830,185,2014-05-06
826,310,2015-03-06
804,992,2014-01-22
822,436,2015-01-24
804,995,2014-11-25
834,66,2014-07-12
822,439,2015-10-25
806,935,2010-03-22
807,904,2015-08-09
826,315,2015-06-13
818,564,2014-12-03
811,781,2013-12-07
829,223,2015-12-19
825,349,2012-05-01
823,411,2015-08-16
814,691,2015-01-13
820,505,2015-11-20
836,10,2006-04-18
827,289,2015-07-08
821,475,2013-07-25
819,538,2015-07-15
811,786,2012-07-01
830,199,2015-08-03
805,974,2012-03-30
806,944,2015-02-20
836,15,2010-02-25
810,822,2014-07-09
821,483,2013-11-01
836,19,2011-09-17
823,423,2015-01-09
830,208,2011-05-24
826,332,2014-10-30
809,862,2015-12-16
810,832,2013-10-16
823,429,2014-04-17
806,956,2013-12-04
835,57,2012-12-25
828,276,2015-06-19
820,525,2014-11-25
817,618,2014-04-23
821,495,2013-09-05
808,898,2012-09-05
814,713,2015-01-01
818,592,2008-09-03
814,718,2015-04-08
828,284,2014-01-23
834,99,2011-06-29
816,660,2015-10-30
822,474,2014-06-25
830,227,2009-08-12
837,10,2015-05-22
821,506,2013-08-20
834,103,2002-08-29
824,418,2015-02-02
830,233,2013-02-12
817,636,2015-06-24
832,171,2012-07-11
813,760,2014-08-11
829,264,2015-05-20
814,730,2015-12-03
832,172,2015-10-20
811,824,2014-11-13
832,173,2013-09-27
829,268,2015-06-19
833,145,2011-03-16
812,798,2013-01-24
836,55,2011-02-13
815,706,2015-04-06
823,458,2015-02-10
821,520,2015-05-07
807,956,2015-04-22
809,894,2015-12-22
818,616,2014-01-30
819,585,2011-04-10
808,927,2010-11-02
826,370,2015-05-17
810,866,2012-02-15
813,774,2015-02-07
836,62,2013-04-29
817,652,2015-02-12
828,311,2015-10-05
821,528,2014-10-04
831,218,2015-10-03
813,777,2015-05-06
821,530,2015-05-17
825,406,2013-08-19
812,809,2015-12-16
831,221,2015-06-15
814,749,2015-06-23
827,346,2013-03-29
821,533,2014-01-27
827,348,2015-03-23
810,878,2010-04-30
817,661,2014-03-22
837,41,2015-05-08
823,475,2009-04-22
816,693,2014-03-21
824,447,2015-10-05
831,230,2015-08-28
827,354,2009-09-02
832,200,2015-07-03
809,913,2015-12-12
827,356,2009-07-12
825,418,2014-06-21
831,233,2015-05-26
823,481,2009-12-18
827,358,2014-03-29
832,203,2015-03-07
808,949,2010-12-16
820,577,2015-10-02
811,856,2014-06-16
830,267,2011-07-05
832,206,2008-02-14
810,888,2014-01-21
810,889,2010-08-04
815,735,2014-11-03
831,240,2015-09-12
828,334,2015-08-02
825,427,2015-10-20
810,892,2015-03-01
835,118,2015-10-05
824,460,2013-11-16
827,367,2005-12-23
809,926,2015-11-25
808,957,2011-10-21
835,122,2011-04-09
813,804,2015-11-29
817,680,2015-06-24
838,29,2013-11-07
816,712,2015-05-04
830,279,2014-01-16
835,125,2011-09-03
835,126,2014-11-04
832,219,2013-10-20
824,468,2015-12-16
832,220,2015-03-16
811,872,2014-03-07
807,996,2012-07-24
835,129,2014-08-02
837,69,2015-10-25
810,907,2015-03-04
836,101,2013-08-21
826,411,2012-07-12
815,755,2009-02-13
834,166,2011-03-10
824,476,2015-02-06
813,817,2013-12-04
820,600,2014-07-12
835,136,2011-05-11
821,570,2015-12-11
819,632,2010-07-19
820,601,2014-09-11
824,477,2013-12-29
811,881,2015-03-11
816,727,2014-08-21
837,78,2015-10-14
810,917,2014-05-03
824,484,2015-05-10
828,360,2015-08-05
835,144,2010-01-31
823,517,2013-11-26
837,83,2015-08-17
813,828,2015-10-12
815,768,2012-02-03
808,986,2011-04-23
826,429,2014-03-25
832,244,2015-01-24
831,275,2015-06-07
831,276,2015-08-04
827,400,2015-09-26
820,619,2015-09-28
830,309,2014-03-24
836,123,2005-02-24
822,558,2015-10-08
838,63,2013-05-29
834,188,2014-11-05
817,715,2014-08-01
839,34,2010-03-09
839,36,2015-05-21
825,470,2013-08-28
828,377,2013-05-29
826,439,2015-05-09
820,626,2014-06-13
839,37,2015-11-20
838,69,2015-04-17
824,503,2015-10-28
840,7,2015-06-30
811,907,2015-07-24
820,628,2014-11-25
828,381,2014-10-04
836,133,2015-01-02
817,726,2014-09-21
836,137,2012-02-22
822,571,2015-03-20
840,14,2015-09-10
823,541,2015-10-22
838,77,2014-02-28
815,791,2012-01-10
821,605,2015-06-24
816,760,2015-08-23
826,451,2014-12-17
830,328,2015-05-05
811,918,2014-10-25
839,51,2013-09-06
821,610,2015-06-21
833,238,2013-08-20
831,301,2015-10-11
809,983,2015-12-01
810,953,2010-08-07
839,54,2011-08-06
822,581,2012-07-28
834,211,2011-06-23
828,397,2014-10-02
828,398,2014-03-23
822,584,2015-10-08
836,152,2015-08-05
827,433,2015-09-19
811,930,2015-12-13
835,186,2015-02-17
812,901,2015-08-22
829,375,2015-10-16
819,686,2007-10-06
809,996,2015-12-12
829,376,2015-11-01
829,378,2015-11-08
839,69,2010-04-06
825,503,2015-12-01
829,379,2015-05-08
810,971,2012-08-15
822,600,2014-06-22
811,942,2013-05-18
815,819,2008-08-01
818,726,2014-11-07
835,200,2015-11-01
824,541,2015-07-26
832,294,2015-12-07
814,854,2015-10-19
818,731,2013-01-22
824,545,2015-01-13
818,733,2007-08-18
830,361,2011-06-19
839,84,2014-01-23
841,23,2010-07-27
812,925,2015-08-16
821,647,2014-10-07
835,214,2013-07-03
812,928,2010-10-30
835,216,2014-10-28
832,311,2014-08-05
820,683,2015-07-03
833,280,2012-08-09
810,993,2012-10-22
831,344,2015-10-31
832,313,2013-02-26
823,593,2015-12-05
811,966,2012-06-23
815,843,2010-08-05
811,968,2013-06-20
835,225,2015-07-23
815,845,2012-09-24
838,133,2014-03-18
834,258,2013-02-27
838,135,2014-06-08
837,166,2015-04-29
816,817,2015-08-04
822,632,2012-09-09
837,167,2015-11-29
821,664,2015-11-06
829,416,2015-10-03
812,943,2014-10-11
820,696,2015-02-07
821,665,2015-11-27
822,634,2015-12-13
837,170,2015-09-07
822,636,2015-09-23
826,514,2014-04-13
819,731,2015-06-05
830,390,2015-08-10
814,886,2015-03-29
835,236,2013-03-10
836,206,2010-08-06
819,733,2010-11-01
831,361,2015-07-23
814,888,2015-01-18
825,547,2007-11-10
817,796,2015-10-13
841,52,2014-08-02
837,177,2015-12-21
814,891,2015-02-27
838,147,2014-10-29
812,954,2015-03-06
842,25,2013-03-15
836,212,2012-02-12
828,460,2013-06-05
829,429,2015-10-11
811,987,2013-04-20
839,119,2015-11-14
842,27,2015-11-13
830,399,2009-01-08
827,493,2014-11-30
841,60,2014-04-09
827,494,2006-09-18
840,91,2009-09-24
814,898,2015-10-05
829,433,2015-05-09
835,247,2011-07-17
824,588,2015-07-21
811,992,2014-12-23
835,248,2015-02-26
826,527,2014-06-08
819,744,2013-09-12
822,653,2015-05-17
840,96,2012-10-09
841,66,2012-11-14
839,128,2014-03-12
827,500,2010-08-05
826,532,2015-11-12
826,533,2015-12-03
838,161,2015-01-04
825,565,2011-03-05
837,193,2015-06-16
817,813,2013-12-04
838,162,2015-09-23
812,969,2012-04-30
838,163,2013-11-03
824,599,2015-10-17
834,289,2015-11-26
817,816,2015-08-04
839,135,2010-09-04
828,476,2013-12-04
827,508,2010-06-07
814,913,2015-07-08
832,355,2009-12-15
829,448,2015-07-22
817,820,2015-12-04
820,728,2015-09-14
818,790,2014-09-06
817,821,2014-07-16
815,883,2001-09-29
837,202,2015-04-19
821,699,2015-08-20
817,824,2014-02-06
823,639,2015-09-30
836,236,2014-08-17
825,577,2012-10-20
836,237,2012-04-21
827,516,2007-06-19
819,764,2011-11-23
835,268,2015-08-31
823,641,2013-12-24
817,827,2014-09-23
826,549,2015-11-16
824,611,2014-12-19
828,487,2014-11-14
816,861,2014-01-28
842,55,2009-01-10
838,181,2015-01-08
813,957,2014-11-01
818,802,2014-12-08
837,214,2015-11-17
826,557,2015-12-16
842,61,2010-10-02
835,279,2014-05-13
817,837,2015-07-24
833,341,2015-06-23
840,124,2013-02-14
812,992,2015-09-16
825,589,2014-05-06
830,435,2011-08-24
822,683,2015-11-18
818,807,2012-12-29
818,808,2013-01-17
832,375,2013-07-05
833,344,2015-05-24
817,840,2014-04-16
822,685,2014-10-24
827,532,2011-04-18
815,904,2013-05-26
812,998,2006-10-11
822,688,2014-10-15
821,719,2013-06-01
820,750,2014-06-11
840,131,2012-07-06
816,875,2015-12-18
828,504,2014-05-12
821,721,2013-12-19
