id1,id2,friendedOn
939,1000,2015-05-08
942,909,2012-10-25
961,320,2015-09-08
946,786,2013-07-09
962,290,2015-10-27
958,414,2015-03-14
948,725,2012-12-17
945,819,2014-04-06
952,602,2012-01-02
970,45,2011-08-27
957,448,2013-10-25
966,169,2015-12-13
966,170,2014-08-28
959,388,2015-12-15
953,574,2014-06-21
964,234,2014-11-22
960,358,2014-11-06
970,49,2012-05-06
954,545,2007-04-08
963,266,2015-12-29
959,391,2013-03-18
947,763,2008-11-13
955,515,2014-10-21
969,82,2015-08-06
949,702,2012-12-16
950,671,2014-02-08
945,827,2015-02-28
960,363,2014-02-22
953,580,2013-12-06
954,549,2012-11-01
952,612,2015-11-18
959,396,2015-06-14
965,210,2015-08-27
969,87,2015-05-25
951,646,2012-09-11
966,181,2013-09-21
943,895,2015-01-11
962,306,2013-08-11
953,586,2004-06-27
959,400,2014-09-08
971,29,2015-10-22
966,184,2015-01-31
958,433,2015-09-07
950,681,2015-06-10
966,186,2014-05-04
968,125,2015-12-22
942,932,2010-07-28
950,685,2015-12-29
957,468,2015-12-20
940,995,2014-01-19
962,313,2008-06-13
959,407,2014-05-08
967,159,2015-04-02
958,438,2014-07-05
947,779,2011-10-14
940,998,2012-05-05
947,781,2013-01-21
960,378,2014-04-24
962,317,2014-12-02
967,163,2014-03-28
949,722,2012-07-21
946,815,2011-12-26
946,816,2015-10-19
959,413,2008-05-02
954,570,2010-06-28
946,819,2008-04-09
956,510,2014-04-28
943,914,2015-05-04
953,605,2012-09-01
944,884,2015-03-24
946,822,2014-08-22
955,543,2014-11-07
952,638,2014-01-27
961,359,2008-04-24
954,578,2006-01-30
941,981,2015-10-13
943,922,2015-11-12
953,612,2015-09-16
946,830,2013-05-16
949,738,2014-03-31
967,180,2015-11-04
953,614,2015-04-13
969,119,2015-11-09
966,212,2013-08-10
956,524,2013-02-24
966,215,2015-10-05
969,123,2014-08-24
958,464,2015-07-25
953,620,2011-07-16
949,745,2015-11-29
969,125,2015-07-04
964,282,2015-09-27
963,313,2008-07-02
960,406,2014-02-08
942,964,2015-06-30
972,34,2015-09-04
957,500,2015-10-20
953,624,2013-04-07
947,811,2015-12-27
972,36,2015-11-26
945,874,2012-09-28
958,472,2013-03-27
955,565,2013-07-21
965,257,2015-03-07
964,288,2014-12-15
959,443,2014-11-25
956,537,2011-08-25
945,879,2013-11-21
949,755,2013-07-03
966,229,2015-07-23
967,200,2015-07-23
969,138,2015-01-25
944,913,2014-02-17
944,914,2015-10-19
964,295,2015-09-21
943,946,2015-05-29
949,760,2015-12-27
953,638,2014-12-19
957,514,2012-09-03
972,49,2015-11-08
944,917,2008-05-20
946,855,2011-02-19
964,299,2014-11-21
969,145,2015-04-11
946,858,2012-11-03
942,982,2015-12-10
947,828,2008-03-17
959,457,2014-01-16
953,645,2013-05-08
948,800,2008-12-23
962,366,2015-09-20
943,956,2014-11-26
942,989,2012-06-10
950,743,2015-09-03
958,497,2013-04-19
974,1,2012-12-06
962,374,2014-05-05
958,498,2004-01-18
973,33,2011-09-22
962,375,2014-02-11
945,902,2015-11-09
963,344,2014-03-22
951,717,2012-01-09
957,532,2013-11-08
946,873,2014-03-21
950,749,2015-08-22
950,750,2015-08-20
956,565,2014-05-20
958,503,2014-08-21
954,627,2014-02-02
958,505,2015-06-06
946,878,2015-02-13
951,724,2014-08-26
964,323,2014-12-25
973,44,2009-04-07
964,324,2015-02-27
948,820,2007-02-11
973,45,2009-12-09
947,851,2015-06-12
971,107,2014-12-03
961,417,2013-07-18
964,325,2015-07-15
944,945,2014-07-31
974,16,2012-05-03
966,266,2015-12-16
951,732,2014-02-29
972,81,2015-09-18
949,796,2013-05-13
958,518,2011-11-30
959,487,2006-09-09
948,830,2015-01-17
943,986,2015-01-26
959,491,2015-04-28
968,212,2015-12-25
967,245,2015-11-06
968,216,2015-09-22
963,371,2014-02-04
969,186,2015-08-08
957,558,2013-07-07
943,992,2015-07-29
973,63,2015-07-10
949,808,2013-12-21
969,188,2015-09-08
971,128,2014-05-02
948,841,2010-11-21
944,966,2011-03-04
946,906,2015-10-19
955,627,2014-08-02
943,1000,2015-01-28
949,815,2011-09-07
957,567,2014-03-30
971,134,2015-04-06
968,227,2015-09-26
966,289,2012-07-13
967,259,2015-06-21
970,167,2014-08-12
972,105,2015-10-19
955,632,2013-01-31
964,354,2015-10-19
960,479,2015-01-26
945,944,2014-07-31
953,697,2015-11-25
957,573,2014-11-11
973,79,2012-03-20
967,267,2015-08-19
948,856,2012-04-18
956,609,2015-10-13
974,52,2015-06-21
973,83,2014-12-02
973,84,2014-01-23
952,735,2009-05-03
966,301,2014-12-23
966,302,2010-04-24
971,147,2015-05-28
975,23,2013-09-13
963,395,2015-09-05
946,923,2011-06-08
963,396,2014-06-07
950,799,2014-10-04
945,955,2015-10-16
944,986,2014-06-06
952,739,2014-08-01
970,183,2013-08-31
963,400,2013-12-05
975,29,2009-04-07
972,122,2015-09-17
969,216,2014-06-11
968,249,2015-12-29
945,962,2014-08-08
966,311,2010-09-03
973,94,2015-12-01
968,250,2015-09-30
949,839,2015-01-31
959,530,2015-05-19
956,623,2015-07-13
964,375,2015-12-13
965,345,2014-05-19
948,872,2015-11-28
947,905,2005-07-04
954,688,2008-11-14
955,657,2013-03-09
965,348,2015-07-22
973,100,2015-12-23
970,195,2014-04-04
965,350,2015-12-20
949,847,2015-02-14
975,42,2010-02-03
953,724,2013-12-24
952,756,2013-10-04
946,943,2015-05-29
951,788,2015-07-24
961,478,2015-02-13
960,510,2014-04-19
957,603,2015-06-06
952,759,2008-01-01
959,543,2010-09-07
963,421,2015-10-20
975,49,2013-12-07
967,297,2015-09-23
948,887,2008-05-31
972,143,2015-09-07
956,640,2010-03-05
963,424,2015-05-24
969,239,2014-06-30
966,333,2011-04-12
968,271,2015-07-27
971,178,2014-09-05
954,706,2005-10-18
947,924,2015-06-18
975,56,2013-07-01
950,831,2014-06-18
976,25,2015-10-17
946,956,2012-02-02
949,863,2013-07-27
975,57,2014-12-17
966,336,2012-08-05
970,213,2009-04-19
960,523,2015-02-27
960,525,2014-11-13
969,246,2015-03-20
951,804,2015-07-03
957,619,2013-11-26
951,806,2013-05-21
949,868,2013-12-05
965,373,2014-10-17
966,342,2015-10-09
956,653,2015-12-26
945,995,2015-07-30
947,934,2014-02-18
957,624,2013-05-15
954,717,2010-04-11
969,253,2015-05-16
962,470,2013-04-03
972,161,2015-11-16
960,533,2014-02-14
957,626,2013-06-02
965,378,2015-03-10
967,317,2015-11-12
951,814,2014-05-04
952,783,2013-11-05
952,784,2014-12-20
969,257,2015-01-08
975,71,2009-07-21
969,258,2015-07-04
975,72,2015-05-30
976,41,2015-12-01
971,197,2014-12-08
956,665,2014-04-08
973,138,2013-06-17
965,387,2015-03-25
955,697,2013-02-10
963,450,2014-04-22
957,638,2014-08-10
956,670,2015-06-01
967,329,2015-02-26
966,361,2010-05-13
973,145,2015-08-20
962,487,2015-01-13
975,85,2008-05-18
966,365,2012-09-09
958,613,2013-09-20
953,769,2014-02-14
968,304,2015-08-04
957,646,2012-07-03
954,740,2012-11-10
967,337,2014-09-05
959,586,2012-02-21
966,369,2014-10-29
949,896,2015-02-20
955,711,2015-06-05
962,496,2010-01-22
958,620,2009-08-03
954,744,2014-11-24
963,466,2014-05-21
947,962,2009-01-09
971,218,2015-05-02
947,963,2014-11-13
974,126,2010-01-18
954,746,2007-05-06
959,592,2006-02-13
952,809,2015-12-27
972,189,2015-09-15
955,717,2013-06-11
968,314,2015-11-04
961,531,2014-12-17
967,347,2015-09-18
964,440,2015-03-08
960,565,2015-08-08
978,7,2015-09-22
962,503,2014-12-15
959,596,2004-01-09
948,938,2007-01-15
971,226,2015-04-27
967,350,2015-10-23
966,382,2011-12-09
978,11,2015-01-29
965,414,2015-05-07
974,136,2012-11-04
947,974,2012-03-18
960,571,2015-05-17
973,169,2015-06-29
949,913,2015-04-30
962,510,2007-06-20
977,45,2014-10-10
966,387,2010-01-25
956,699,2012-06-08
968,327,2015-12-01
957,669,2014-06-07
971,236,2014-07-27
961,546,2015-11-23
961,547,2012-06-16
959,609,2015-01-19
978,21,2014-09-20
968,331,2015-09-22
976,84,2008-01-08
971,239,2014-01-31
949,922,2013-04-24
967,365,2014-05-10
964,458,2015-06-28
962,520,2008-01-01
962,521,2011-02-13
966,397,2015-02-13
973,181,2014-03-14
952,832,2014-02-02
969,306,2014-07-12
960,586,2015-07-16
965,431,2015-10-27
974,152,2008-07-31
971,246,2014-04-27
952,835,2004-10-10
960,588,2015-02-15
971,247,2015-11-30
960,589,2015-05-12
959,621,2015-10-28
972,219,2015-08-25
974,157,2015-05-31
957,685,2015-11-21
964,468,2014-11-14
964,469,2014-12-22
947,996,2014-08-03
954,779,2013-01-08
954,784,2015-01-05
974,166,2006-07-27
952,850,2013-09-15
977,76,2009-12-10
960,603,2014-01-29
973,201,2013-03-01
967,389,2015-07-08
957,700,2015-07-09
962,545,2006-11-26
969,329,2015-04-23
978,50,2015-12-31
957,701,2015-04-10
970,299,2015-01-18
956,733,2014-12-13
974,176,2012-04-03
978,52,2015-09-27
979,21,2014-10-13
955,766,2015-11-15
968,363,2015-12-31
952,861,2015-01-09
950,923,2015-04-23
963,520,2015-08-27
957,707,2012-09-24
955,769,2014-03-23
964,490,2015-03-17
952,862,2014-06-18
973,212,2012-06-16
973,213,2012-04-20
968,368,2015-12-26
952,864,2014-02-13
954,803,2013-04-26
954,804,2013-09-08
954,807,2010-04-03
967,404,2015-08-02
974,190,2011-10-03
949,966,2013-02-20
953,842,2015-01-27
966,440,2014-08-27
957,719,2015-03-10
961,595,2015-10-12
965,471,2015-02-03
953,843,2011-10-06
963,533,2015-04-15
961,596,2013-03-01
958,689,2010-10-28
952,876,2013-10-06
966,443,2013-08-01
976,133,2013-10-25
980,10,2014-02-21
957,724,2014-08-16
975,167,2015-11-10
973,229,2012-01-28
962,570,2009-01-04
949,973,2014-11-18
966,447,2015-08-13
949,975,2015-12-26
972,264,2015-11-29
954,823,2015-01-04
960,639,2015-08-06
961,609,2015-07-23
962,578,2009-04-18
963,548,2014-07-13
956,765,2015-06-21
961,610,2008-04-07
964,517,2015-06-18
955,797,2011-08-16
953,859,2014-03-19
960,643,2014-02-08
974,209,2002-03-06
958,706,2012-01-25
959,677,2013-02-16
960,648,2014-01-04
955,804,2013-03-02
968,401,2015-10-11
975,185,2014-05-03
973,247,2015-07-15
971,310,2015-05-31
952,899,2014-08-04
961,621,2014-02-25
953,870,2004-10-04
980,33,2014-02-13
950,964,2015-08-14
965,499,2015-04-22
955,810,2013-10-01
952,904,2013-12-01
981,6,2015-10-13
952,908,2014-08-30
970,350,2015-08-16
979,72,2015-02-08
964,538,2014-11-16
974,229,2011-06-30
955,819,2015-09-15
966,479,2015-02-22
969,386,2014-08-15
965,510,2015-09-24
972,293,2015-08-31
980,47,2013-12-17
973,265,2015-11-28
954,855,2010-05-19
966,483,2010-05-12
968,422,2015-09-21
966,484,2015-07-25
971,329,2013-11-25
978,112,2015-10-23
956,795,2013-12-20
971,330,2015-08-09
953,889,2008-10-15
977,145,2015-02-17
971,332,2014-10-13
969,395,2014-08-25
950,984,2014-02-03
973,271,2012-09-30
966,490,2013-12-24
961,645,2015-11-09
951,955,2012-12-29
972,305,2015-12-08
955,832,2011-10-02
974,246,2006-02-14
977,153,2015-09-24
960,681,2015-10-05
956,805,2015-05-11
977,156,2008-08-24
980,63,2015-02-10
957,778,2012-11-02
950,995,2014-11-15
952,934,2014-10-18
969,408,2015-03-09
971,347,2015-07-04
980,68,2015-12-06
965,534,2015-06-02
950,1000,2015-02-24
978,133,2014-07-09
954,879,2014-07-28
956,817,2013-05-05
957,788,2015-07-30
960,695,2014-11-08
968,447,2015-08-06
981,44,2015-09-21
971,355,2014-10-10
963,603,2014-10-12
956,822,2015-10-30
978,140,2015-10-08
959,730,2005-03-22
959,731,2009-11-11
978,142,2015-12-12
959,733,2013-09-04
965,548,2014-09-02
958,765,2015-10-26
954,891,2014-07-24
959,737,2009-05-03
951,985,2014-04-01
954,892,2013-12-13
981,55,2015-08-20
956,832,2015-04-18
978,150,2015-08-02
975,244,2015-04-15
958,772,2015-07-02
965,555,2015-09-25
961,679,2006-02-08
953,927,2011-02-24
962,649,2014-02-01
963,620,2015-03-14
980,93,2014-11-29
963,621,2013-07-24
959,746,2005-01-09
978,157,2014-12-22
963,623,2014-10-14
982,34,2015-06-13
972,345,2015-09-02
981,66,2015-08-11
969,439,2015-12-15
964,594,2015-09-04
980,100,2014-07-03
957,814,2015-01-10
952,969,2014-10-30
960,722,2013-12-12
971,381,2015-01-20
983,10,2015-09-16
955,879,2012-01-17
975,259,2015-12-10
955,880,2014-02-24
954,912,2014-11-29
963,633,2008-11-16
957,819,2012-11-28
969,448,2015-10-13
982,45,2015-03-03
978,169,2015-11-16
952,976,2014-05-26
978,171,2015-08-02
960,730,2015-01-04
974,297,2015-08-16
982,49,2015-08-27
955,886,2012-05-03
978,174,2015-06-11
980,112,2015-06-13
964,610,2015-05-24
954,921,2013-09-04
966,549,2012-10-30
961,704,2005-12-10
982,53,2015-08-10
982,54,2015-06-21
973,333,2011-11-06
963,644,2014-07-09
978,181,2014-11-29
975,274,2007-04-19
957,832,2013-05-22
970,430,2013-04-11
958,803,2011-08-06
978,184,2015-08-20
962,681,2015-12-14
969,465,2014-07-03
955,899,2015-09-17
978,186,2015-10-30
971,404,2015-04-18
979,157,2014-10-13
981,96,2015-12-09
957,841,2014-08-30
974,314,2015-12-01
973,346,2012-09-03
954,937,2011-09-24
979,162,2013-02-22
954,938,2006-07-23
968,505,2015-08-11
975,289,2010-10-22
966,570,2013-02-18
957,849,2013-12-25
963,663,2012-12-21
953,974,2007-09-20
957,851,2015-03-22
955,914,2011-11-18
976,264,2015-12-05
968,512,2015-09-24
984,17,2014-10-26
982,79,2015-05-09
960,761,2015-08-08
982,80,2015-12-11
984,18,2015-11-01
956,887,2010-07-21
955,920,2015-08-26
971,424,2014-06-29
965,611,2015-11-20
982,85,2015-07-22
967,550,2015-05-04
974,333,2014-03-23
967,551,2015-11-14
961,737,2014-07-19
975,304,2013-09-09
979,181,2015-08-04
978,213,2014-03-11
974,338,2010-06-16
970,462,2009-10-28
967,555,2015-05-12
966,587,2014-03-10
965,618,2015-12-16
984,30,2012-11-10
966,590,2013-12-25
980,156,2015-10-01
955,932,2013-01-04
965,623,2014-09-24
955,933,2013-10-02
982,96,2015-10-18
960,778,2015-04-28
983,66,2015-07-11
968,531,2015-07-31
967,564,2014-12-02
983,68,2015-12-06
981,130,2015-09-16
980,161,2015-03-11
966,595,2013-05-12
971,441,2015-05-13
963,689,2006-12-10
965,628,2015-08-06
969,505,2015-10-24
972,413,2015-11-25
980,165,2015-04-24
966,600,2015-03-02
975,322,2015-05-07
954,974,2000-11-23
955,945,2015-10-16
964,668,2015-03-18
957,886,2014-04-04
964,669,2015-10-12
973,390,2015-01-10
980,175,2015-12-07
960,795,2014-10-07
964,672,2015-06-21
970,486,2008-10-22
955,951,2012-12-29
957,889,2014-11-12
961,766,2014-04-14
971,456,2014-04-26
978,240,2015-01-16
984,54,2011-08-08
954,984,2011-12-07
965,644,2015-04-19
970,490,2007-11-15
973,397,2014-04-20
972,428,2015-12-28
976,305,2008-03-01
981,151,2015-09-25
964,679,2015-06-07
984,59,2014-01-01
970,494,2015-09-29
972,432,2015-08-25
956,929,2013-10-21
980,186,2014-05-18
973,403,2012-07-16
971,467,2014-01-26
979,219,2014-05-15
970,498,2007-12-11
983,95,2014-06-13
962,746,2013-10-12
969,529,2015-05-24
979,222,2015-10-31
972,441,2015-12-30
974,380,2010-07-24
967,597,2014-08-27
956,938,2014-03-31
986,9,2007-03-19
964,692,2015-11-18
957,910,2015-07-16
956,943,2014-11-26
971,478,2014-04-20
960,819,2014-11-06
982,138,2015-12-15
960,821,2015-10-22
956,946,2012-02-02
967,605,2014-12-29
983,109,2015-08-30
960,823,2014-04-29
970,514,2011-07-29
971,483,2015-01-11
978,267,2015-08-25
962,763,2007-01-14
975,360,2014-01-30
958,888,2013-09-15
957,920,2015-10-18
973,424,2015-05-14
971,487,2015-12-13
975,363,2015-08-29
955,984,2012-02-16
971,489,2014-07-08
966,645,2014-05-31
967,615,2014-11-12
972,460,2015-09-01
964,709,2015-02-03
962,771,2014-06-17
968,585,2015-08-13
979,245,2015-10-03
966,648,2013-06-16
958,896,2008-10-25
979,246,2013-02-20
957,928,2012-07-25
960,835,2014-10-13
972,464,2015-10-08
982,154,2015-11-12
957,930,2013-09-08
956,961,2012-09-04
985,62,2012-01-22
968,590,2015-09-28
971,497,2014-08-15
962,777,2015-03-10
965,684,2015-10-01
987,3,2015-01-21
983,127,2014-11-17
964,717,2015-06-17
971,501,2013-11-30
972,471,2015-11-11
962,781,2013-03-05
973,442,2015-10-08
970,536,2015-03-02
969,568,2015-12-06
962,786,2015-01-31
971,508,2015-02-12
981,200,2015-09-02
958,914,2012-05-28
987,18,2014-08-24
981,206,2015-09-12
964,733,2015-06-20
978,299,2015-08-09
978,300,2015-06-16
977,331,2009-06-08
987,22,2013-09-05
972,487,2015-10-06
956,984,2013-11-20
979,271,2013-12-30
971,520,2014-05-14
966,675,2011-12-09
984,118,2015-05-03
986,57,2012-05-21
977,336,2014-01-28
968,616,2015-09-10
965,709,2015-11-13
967,649,2014-09-15
977,339,2014-04-23
968,618,2015-11-06
979,277,2015-07-29
984,122,2009-08-22
979,279,2014-12-26
987,31,2007-03-19
972,497,2015-10-02
956,993,2011-10-07
970,559,2014-09-26
963,778,2014-06-15
958,934,2015-09-23
984,128,2015-06-01
975,408,2004-05-01
984,129,2014-07-12
987,36,2015-09-18
977,348,2015-08-10
978,318,2015-12-11
971,535,2014-08-30
968,629,2015-07-30
986,71,2009-02-17
957,971,2014-07-18
962,817,2010-07-23
970,570,2011-01-21
978,322,2015-03-19
982,199,2015-12-08
984,138,2013-12-18
972,511,2015-12-28
970,573,2015-09-15
959,915,2007-08-06
987,47,2010-07-25
980,264,2015-07-23
971,544,2014-10-05
973,482,2015-07-28
984,142,2013-09-25
960,887,2015-09-24
982,206,2015-06-15
983,175,2015-11-21
966,702,2015-05-11
976,392,2011-06-25
965,733,2015-12-10
962,827,2010-07-29
969,610,2015-08-14
975,425,2014-07-18
968,642,2015-08-05
988,22,2015-12-29
972,519,2015-09-10
985,117,2012-11-06
975,427,2009-10-23
984,149,2015-06-21
970,584,2008-04-08
982,213,2015-09-30
987,58,2011-05-27
966,710,2015-09-21
965,741,2015-07-30
988,28,2015-12-29
957,989,2014-01-29
974,463,2014-03-10
968,649,2015-09-02
988,29,2015-12-28
965,742,2015-05-06
988,30,2015-12-31
967,681,2014-11-05
965,743,2014-11-28
973,496,2010-02-01
968,652,2015-10-22
977,373,2010-10-03
978,343,2015-11-21
957,994,2014-12-20
959,933,2012-12-25
957,995,2015-06-01
962,840,2014-11-21
981,251,2015-11-28
970,593,2015-07-11
984,160,2015-10-11
984,161,2014-09-02
964,781,2014-12-22
978,347,2015-06-16
970,595,2008-02-27
962,846,2015-10-22
960,910,2015-09-17
985,136,2012-03-03
973,508,2009-01-18
977,384,2015-09-11
981,260,2015-12-20
984,168,2015-01-06
967,695,2014-06-09
970,602,2012-01-08
984,169,2015-06-28
965,758,2015-05-15
987,77,2015-10-29
988,46,2015-12-28
958,976,2005-06-20
976,418,2015-04-18
965,759,2015-12-13
970,607,2006-02-12
981,267,2015-09-23
987,82,2013-05-16
987,83,2015-11-28
963,828,2008-12-26
960,921,2015-01-04
966,735,2010-06-19
970,612,2015-11-04
978,365,2015-03-08
984,181,2009-05-25
987,88,2014-08-05
975,460,2014-09-25
979,337,2015-01-09
975,463,2011-05-05
973,525,2012-09-26
989,30,2014-01-30
973,528,2014-08-18
981,281,2015-09-22
980,313,2015-02-21
977,407,2014-06-25
982,252,2015-04-08
975,470,2008-01-01
975,471,2010-12-20
972,564,2015-09-16
989,38,2015-06-12
980,317,2015-10-07
967,720,2015-05-17
968,689,2015-10-20
990,8,2015-12-12
989,39,2012-07-03
964,814,2015-11-24
962,876,2013-11-08
968,691,2015-09-24
987,103,2011-05-22
970,631,2013-10-21
975,476,2006-10-24
961,911,2013-06-11
985,168,2014-10-19
989,44,2015-04-13
970,634,2010-12-15
978,386,2015-04-01
974,510,2010-07-06
980,325,2013-10-26
982,264,2015-11-04
966,760,2015-11-21
987,109,2015-03-18
986,141,2015-07-22
961,917,2009-11-08
974,514,2012-09-14
963,856,2014-12-09
990,20,2014-07-27
959,984,2015-11-09
970,643,2014-05-17
973,553,2011-12-08
969,677,2015-04-03
978,398,2015-10-22
987,120,2011-04-28
981,306,2015-08-22
972,587,2015-12-16
974,525,2015-11-18
986,153,2011-09-14
989,61,2015-03-26
970,653,2014-01-13
987,126,2011-10-03
976,468,2015-01-20
979,377,2014-12-10
960,966,2015-09-15
985,191,2015-03-07
974,533,2015-06-01
987,130,2007-02-28
982,285,2015-11-28
969,688,2015-12-16
959,999,2012-08-27
985,193,2015-09-18
980,349,2013-09-27
984,225,2013-11-13
963,876,2013-11-21
974,535,2009-03-11
964,845,2015-06-11
981,319,2015-11-13
979,384,2013-06-09
988,105,2015-12-29
966,787,2015-10-03
980,354,2015-04-21
964,850,2015-09-03
965,820,2015-09-14
972,604,2015-11-28
980,356,2014-02-18
962,914,2010-04-19
965,822,2015-09-19
985,202,2012-07-16
989,78,2014-07-17
981,327,2015-09-01
966,792,2015-09-22
973,576,2015-11-28
975,514,2010-02-09
978,424,2014-06-21
965,827,2015-10-18
972,612,2015-12-05
969,705,2015-05-10
978,427,2015-03-16
982,304,2015-05-11
961,956,2012-09-04
981,336,2015-08-11
976,492,2015-02-18
963,895,2012-03-07
975,527,2008-08-20
962,930,2015-04-15
982,310,2015-10-27
982,311,2015-10-26
975,529,2014-05-26
984,250,2014-04-30
982,313,2015-08-04
971,654,2014-09-20
962,934,2015-07-30
971,657,2015-08-16
971,658,2015-09-22
984,256,2014-10-03
975,535,2009-05-07
974,567,2011-11-27
979,412,2015-10-24
980,381,2014-12-17
969,722,2015-06-06
961,971,2015-11-15
963,910,2015-11-18
978,445,2015-01-19
987,167,2014-05-18
966,819,2014-12-22
987,169,2015-08-12
964,883,2015-05-13
962,945,2014-08-08
969,729,2014-10-20
964,884,2015-09-05
962,947,2009-01-09
978,451,2014-03-22
967,793,2015-07-24
961,979,2014-09-22
964,886,2015-02-14
984,267,2015-08-02
972,640,2015-09-20
966,827,2010-11-20
964,889,2015-02-26
967,797,2014-09-11
961,984,2010-08-26
984,271,2012-10-01
984,272,2015-04-24
967,799,2015-08-11
964,894,2015-06-07
984,274,2012-05-20
975,553,2010-10-30
977,491,2015-02-13
974,585,2014-12-26
986,217,2015-11-21
984,281,2015-02-08
993,2,2015-03-14
967,808,2015-09-27
972,653,2015-10-31
980,406,2014-09-22
961,996,2015-07-31
973,625,2008-11-29
966,843,2013-02-13
970,719,2013-04-01
967,812,2014-06-02
989,131,2014-01-31
970,720,2015-06-13
987,195,2014-07-18
966,847,2015-07-17
964,909,2015-09-20
967,816,2014-05-22
988,166,2015-12-29
977,507,2015-02-12
970,725,2011-10-10
985,260,2015-03-07
984,291,2015-02-09
966,849,2014-12-14
985,261,2015-09-09
962,975,2015-06-18
979,449,2015-12-13
988,170,2015-12-31
970,728,2013-02-29
983,325,2014-11-23
971,698,2015-01-14
978,481,2015-05-19
973,636,2011-02-26
963,947,2014-11-13
986,235,2014-11-26
991,83,2015-06-11
989,145,2015-05-14
990,114,2013-03-19
978,486,2015-06-27
986,239,2013-02-12
977,518,2009-07-10
990,115,2014-04-28
983,334,2015-08-13
975,582,2007-06-04
971,707,2014-11-13
971,708,2015-11-28
970,740,2014-09-15
982,369,2015-10-24
964,929,2015-08-25
993,31,2011-10-07
982,372,2015-03-27
980,434,2014-12-07
971,713,2015-06-16
966,869,2014-10-07
990,125,2007-12-07
985,281,2015-02-19
987,220,2015-03-25
969,778,2015-10-26
984,313,2014-05-06
994,4,2015-02-16
983,346,2015-07-31
967,844,2014-09-12
974,627,2014-03-24
968,813,2015-08-08
966,875,2015-02-10
984,318,2011-12-26
994,8,2015-12-23
975,597,2011-11-09
964,939,2014-11-27
969,785,2015-11-04
